lemma,original_form,reason,url
финансовый,Финансовая,mid_sentence_cap,https://social.hse.ru/dpo
телесно-ориентировать,Телесно-ориентированная,mid_sentence_cap,https://social.hse.ru/dpo
семейный,семейная,mid_sentence_cap,https://social.hse.ru/dpo
триггера,триггеры,pymorphy3:Name,https://social.hse.ru/dpo
со-зависимость,со-зависимость,pymorphy3:Abbr,https://social.hse.ru/dpo
июнь,июня,mid_sentence_cap,https://social.hse.ru/dpo
боевой,боевых,pymorphy3:Surn,https://social.hse.ru/dpo
оркт,ОРКТ,abbreviation_allcaps,https://social.hse.ru/dpo
эфт,ЭФТ,abbreviation_allcaps,https://social.hse.ru/dpo
сентябрь,сентября,mid_sentence_cap,https://social.hse.ru/dpo
навык,навыков,mid_sentence_cap,https://social.hse.ru/dpo
экстреннной,экстреннной,pymorphy3:Name,https://social.hse.ru/dpo
мчс,МЧС,abbreviation_allcaps,https://social.hse.ru/dpo
цэппа,ЦЭПП,abbreviation_allcaps,https://social.hse.ru/dpo
вокруг,вокруг,mid_sentence_cap,https://social.hse.ru/dpo
взаимодействие,взаимодействие,mid_sentence_cap,https://social.hse.ru/dpo
сетевой,сетевого,mid_sentence_cap,https://social.hse.ru/dpo
г,г,pymorphy3:Abbr,https://social.hse.ru/dpo
маркетинговый,маркетинговых,mid_sentence_cap,https://social.hse.ru/dpo
физический,Физическим,mid_sentence_cap,https://social.hse.ru/dpo
ранее,ранее,mid_sentence_cap,https://social.hse.ru/dpo
юридический,Юридическим,mid_sentence_cap,https://social.hse.ru/dpo
обучать,Обучаем,mid_sentence_cap,https://social.hse.ru/dpo
из,из,pymorphy3:Name,https://social.hse.ru/dpo
новый,новые,mid_sentence_cap,https://social.hse.ru/dpo
так,так,mid_sentence_cap,https://social.hse.ru/dpo
наталья,Наталья,pymorphy3:Name,https://social.hse.ru/dpo
антонов,Антонова,pymorphy3:Surn,https://social.hse.ru/dpo
н,н,pymorphy3:Abbr,https://social.hse.ru/dpo
академический,академический,mid_sentence_cap,https://social.hse.ru/dpo
елена,Елена,pymorphy3:Name,https://social.hse.ru/dpo
наумцева,Наумцева,pymorphy3:Name,https://social.hse.ru/dpo
юлия,Юлия,pymorphy3:Name,https://social.hse.ru/dpo
шойгу,Шойгу,pymorphy3:Surn,https://social.hse.ru/dpo
гражина,Гражина,pymorphy3:Name,https://social.hse.ru/dpo
будинайте,Будинайте,pymorphy3:Name,https://social.hse.ru/dpo
анастасия,Анастасия,pymorphy3:Name,https://social.hse.ru/dpo
исаев,Исаева,pymorphy3:Surn,https://social.hse.ru/dpo
дорошенко,Дорошенко,pymorphy3:Surn,https://social.hse.ru/dpo
э,э,pymorphy3:Abbr,https://social.hse.ru/dpo
василий,Василий,pymorphy3:Name,https://social.hse.ru/dpo
костенко,Костенко,pymorphy3:Surn,https://social.hse.ru/dpo
александр,Александр,pymorphy3:Name,https://social.hse.ru/dpo
вечерин,Вечерин,pymorphy3:Surn,https://social.hse.ru/dpo
переверзев,Переверзева,pymorphy3:Name,https://social.hse.ru/dpo
филос,филос,pymorphy3:Geox,https://social.hse.ru/dpo
мва,МВА,abbreviation_allcaps,https://social.hse.ru/dpo
сергей,Сергей,pymorphy3:Name,https://social.hse.ru/dpo
яголковский,Яголковский,pymorphy3:Surn,https://social.hse.ru/dpo
между,между,mid_sentence_cap,https://social.hse.ru/dpo
нет,нет,mid_sentence_cap,https://social.hse.ru/dpo
ян,Яна,pymorphy3:Name,https://social.hse.ru/dpo
вдовенко,Вдовенко,pymorphy3:Surn,https://social.hse.ru/dpo
выпускница,выпускница,mid_sentence_cap,https://social.hse.ru/dpo
большой,Больше,mid_sentence_cap,https://social.hse.ru/dpo
весь,всего,mid_sentence_cap,https://social.hse.ru/dpo
екатерина,Екатерина,pymorphy3:Name,https://social.hse.ru/dpo
кербель,Кербель,pymorphy3:Orgn,https://social.hse.ru/dpo
студентка,студентка,mid_sentence_cap,https://social.hse.ru/dpo
персонология,персонология,mid_sentence_cap,https://social.hse.ru/dpo
она,она,mid_sentence_cap,https://social.hse.ru/dpo
иначе,иначе,mid_sentence_cap,https://social.hse.ru/dpo
нина,Нина,pymorphy3:Name,https://social.hse.ru/dpo
кобзарь,Кобзарь,mid_sentence_cap,https://social.hse.ru/dpo
также,также,mid_sentence_cap,https://social.hse.ru/dpo
не,Не,mid_sentence_cap,https://social.hse.ru/dpo
потом,потом,mid_sentence_cap,https://social.hse.ru/dpo
самый,самое,mid_sentence_cap,https://social.hse.ru/dpo
заган,Заган,mid_sentence_cap,https://social.hse.ru/dpo
ещё,еще,mid_sentence_cap,https://social.hse.ru/dpo
иванов,Иванова,pymorphy3:Surn,https://social.hse.ru/dpo
даже,даже,mid_sentence_cap,https://social.hse.ru/dpo
инфелицин,Инфелицина,mid_sentence_cap,https://social.hse.ru/dpo
английский,английского,mid_sentence_cap,https://social.hse.ru/dpo
московский,московской,pymorphy3:Surn,https://social.hse.ru/dpo
очень,очень,mid_sentence_cap,https://social.hse.ru/dpo
много,много,mid_sentence_cap,https://social.hse.ru/dpo
практический,практических,mid_sentence_cap,https://social.hse.ru/dpo
жданов,Жданова,pymorphy3:Surn,https://social.hse.ru/dpo
коучий,коуч,mid_sentence_cap,https://social.hse.ru/dpo
всероссийский,Всероссийская,mid_sentence_cap,https://social.hse.ru/dpo
научно-практический,научно-практическая,mid_sentence_cap,https://social.hse.ru/dpo
викторович,Викторовна,pymorphy3:Patr,https://social.hse.ru/dpo
мастер-класс,мастер-классы,mid_sentence_cap,https://social.hse.ru/dpo
стратегический,стратегическая,mid_sentence_cap,https://social.hse.ru/dpo
сбер,Сбер,mid_sentence_cap,https://social.hse.ru/dpo
т-банк,Т-Банк,pymorphy3:Abbr,https://social.hse.ru/dpo
авить,Авито,mid_sentence_cap,https://social.hse.ru/dpo
оо,ОО,abbreviation_allcaps,https://social.hse.ru/dpo
якутия,Якутии,pymorphy3:Geox,https://social.hse.ru/dpo
после,после,mid_sentence_cap,https://social.hse.ru/dpo
бизнес-коучами,бизнес-коучами,pymorphy3:Geox,https://social.hse.ru/dpo
фсн,ФСН,abbreviation_allcaps,https://social.hse.ru/dpo
москва,Москва,pymorphy3:Geox,https://social.hse.ru/dpo
марианна,Марианна,pymorphy3:Name,https://social.hse.ru/dpo
фролов,Фролова,pymorphy3:Surn,https://social.hse.ru/dpo
зубов,Зубова,pymorphy3:Surn,https://social.hse.ru/dpo
ольга,Ольга,pymorphy3:Name,https://social.hse.ru/dpo
вильковский,Вильковская,pymorphy3:Surn,https://social.hse.ru/dpo
дин,Дина,pymorphy3:Name,https://social.hse.ru/dpo
николаев,Николаева,pymorphy3:Surn,https://social.hse.ru/dpo
бизнес-коучий,Бизнес-коуч,mid_sentence_cap,https://social.hse.ru/dpo
март,марта,pymorphy3:Name,https://social.hse.ru/dpo
общероссийский,Общероссийская,mid_sentence_cap,https://social.hse.ru/dpo
армянский,Армянский,mid_sentence_cap,https://social.hse.ru/dpo
далее,д,pymorphy3:Abbr,https://social.hse.ru/dpo
б,Б,"pymorphy3:Abbr,Name",https://social.hse.ru/dpo
клопкова,Клопкова,pymorphy3:Geox,https://social.hse.ru/dpo
елизавета,Елизавета,pymorphy3:Name,https://social.hse.ru/dpo
александрович,Александровна,pymorphy3:Patr,https://social.hse.ru/dpo
саутиный,Саутина,pymorphy3:Name,https://social.hse.ru/dpo
вячеславович,Вячеславовна,pymorphy3:Patr,https://social.hse.ru/dpo
шокун,Шокун,mid_sentence_cap,https://social.hse.ru/dpo
иванович,Ивановна,pymorphy3:Patr,https://social.hse.ru/dpo
сайт,сайт,mid_sentence_cap,https://social.hse.ru/cfiapa
для,Для,mid_sentence_cap,https://social.hse.ru/cfiapa
мы,Мы,mid_sentence_cap,https://social.hse.ru/cfiapa
файл,файлы,mid_sentence_cap,https://social.hse.ru/cfiapa
ниу,НИУ,abbreviation_allcaps,https://social.hse.ru/cfiapa
вшэ,ВШЭ,abbreviation_allcaps,https://social.hse.ru/cfiapa
и,и,pymorphy3:Abbr,https://social.hse.ru/cfiapa
он,его,mid_sentence_cap,https://social.hse.ru/cfiapa
более,Более,mid_sentence_cap,https://social.hse.ru/cfiapa
можно,можно,mid_sentence_cap,https://social.hse.ru/cfiapa
найти,найти,mid_sentence_cap,https://social.hse.ru/cfiapa
здесь,здесь,mid_sentence_cap,https://social.hse.ru/cfiapa
наш,наши,mid_sentence_cap,https://social.hse.ru/cfiapa
данные,данных,mid_sentence_cap,https://social.hse.ru/cfiapa
ваш,Вашего,mid_sentence_cap,https://social.hse.ru/cfiapa
абв,АБВ,abbreviation_allcaps,https://social.hse.ru/cfiapa
а,А,"pymorphy3:Abbr,Name",https://social.hse.ru/cfiapa
практический,Практическая,mid_sentence_cap,https://social.hse.ru/cfiapa
г,г,pymorphy3:Abbr,https://social.hse.ru/cfiapa
москва,Москва,pymorphy3:Geox,https://social.hse.ru/cfiapa
мясницкий,Мясницкая,mid_sentence_cap,https://social.hse.ru/cfiapa
далее,д,pymorphy3:Abbr,https://social.hse.ru/cfiapa
м,М,pymorphy3:Abbr,https://social.hse.ru/cfiapa
высокий,Высшая,mid_sentence_cap,https://social.hse.ru/cfiapa
исследовательский,исследовательский,mid_sentence_cap,https://social.hse.ru/cfiapa
если,Если,mid_sentence_cap,https://social.hse.ru/cfiapa
её,её,mid_sentence_cap,https://social.hse.ru/cfiapa
спасибо,Спасибо,mid_sentence_cap,https://social.hse.ru/cfiapa
только,только,mid_sentence_cap,https://social.hse.ru/cfiapa
основный,основная,mid_sentence_cap,https://social.hse.ru/cfiapa
фсн,ФСН,abbreviation_allcaps,https://social.hse.ru/cfiapa
навык,навыков,mid_sentence_cap,https://social.hse.ru/cfiapa
чем,Чем,mid_sentence_cap,https://social.hse.ru/cfiapa
помогать,помогаем,mid_sentence_cap,https://social.hse.ru/cfiapa
между,между,mid_sentence_cap,https://social.hse.ru/cfiapa
из,из,pymorphy3:Name,https://social.hse.ru/cfiapa
оформлять,оформляем,mid_sentence_cap,https://social.hse.ru/cfiapa
они,их,mid_sentence_cap,https://social.hse.ru/cfiapa
внешний,внешней,mid_sentence_cap,https://social.hse.ru/cfiapa
порядок,порядком,mid_sentence_cap,https://social.hse.ru/cfiapa
ад,Ад,pymorphy3:Name,https://social.hse.ru/cfiapa
российский,Российской,mid_sentence_cap,https://social.hse.ru/cfiapa
не,не,mid_sentence_cap,https://social.hse.ru/cfiapa
рассматриваться,рассматриваются,mid_sentence_cap,https://social.hse.ru/cfiapa
или,или,mid_sentence_cap,https://social.hse.ru/cfiapa
отбор,Отбор,mid_sentence_cap,https://social.hse.ru/cfiapa
рассмотрение,рассмотрение,mid_sentence_cap,https://social.hse.ru/cfiapa
проведение,проведение,mid_sentence_cap,https://social.hse.ru/cfiapa
учёба,учеба,mid_sentence_cap,https://social.hse.ru/cfiapa
январь,января,mid_sentence_cap,https://social.hse.ru/cfiapa
летний,летней,mid_sentence_cap,https://social.hse.ru/cfiapa
свой,свою,mid_sentence_cap,https://social.hse.ru/cfiapa
как,как,mid_sentence_cap,https://social.hse.ru/cfiapa
обучение,обучения,mid_sentence_cap,https://social.hse.ru/cfiapa
сотрудничество,сотрудничества,mid_sentence_cap,https://social.hse.ru/cfiapa
партнёрский,Партнерская,mid_sentence_cap,https://social.hse.ru/cfiapa
университетский,Университетская,mid_sentence_cap,https://social.hse.ru/cfiapa
октябрь,октября,mid_sentence_cap,https://social.hse.ru/cfiapa
применять,применять,mid_sentence_cap,https://social.hse.ru/cfiapa
академический,академические,mid_sentence_cap,https://social.hse.ru/cfiapa
развивать,развивать,mid_sentence_cap,https://social.hse.ru/cfiapa
весь,всего,mid_sentence_cap,https://social.hse.ru/cfiapa
предоставлять,предоставляет,mid_sentence_cap,https://social.hse.ru/cfiapa
сентябрь,сентября,mid_sentence_cap,https://social.hse.ru/cfiapa
аналитический,Аналитическом,mid_sentence_cap,https://social.hse.ru/cfiapa
стратегический,стратегических,mid_sentence_cap,https://social.hse.ru/cfiapa
ася,АСИ,abbreviation_allcaps,https://social.hse.ru/cfiapa
студентка,студентки,mid_sentence_cap,https://social.hse.ru/cfiapa
хановый,Ханова,pymorphy3:Surn,https://social.hse.ru/cfiapa
алина,Алина,pymorphy3:Name,https://social.hse.ru/cfiapa
скотников,Скотникова,pymorphy3:Surn,https://social.hse.ru/cfiapa
елизавета,Елизавета,pymorphy3:Name,https://social.hse.ru/cfiapa
апрель,апреля,mid_sentence_cap,https://social.hse.ru/cfiapa
недавно,Недавно,mid_sentence_cap,https://social.hse.ru/cfiapa
рамочный,рамочный,mid_sentence_cap,https://social.hse.ru/cfiapa
